espn_id,name,season,regular_season_games,postseason_games
4428209,Ricky Pearsall,2022,12,1
4428209,Ricky Pearsall,2023,12,0
4361741,Brock Purdy,2018,9,1
4361741,Brock Purdy,2019,12,1
4361741,Brock Purdy,2020,11,1
4361741,Brock Purdy,2021,12,1
4241474,Brian Robinson Jr.,2017,5,0
4241474,Brian Robinson Jr.,2018,9,0
4241474,Brian Robinson Jr.,2019,12,1
4241474,Brian Robinson Jr.,2020,11,2
4241474,Brian Robinson Jr.,2021,12,2
4428396,Hayden Rucci,2022,2,1
4428396,Hayden Rucci,2023,7,1
4259147,Jake Tonges,2019,6,1
4259147,Jake Tonges,2020,3,0
4259147,Jake Tonges,2021,10,0
3115928,Malik Turner,2014,6,1
3115928,Malik Turner,2015,11,0
3115928,Malik Turner,2016,11,0
3115928,Malik Turner,2017,10,0
4431466,Jordan Watkins,2020,4,0
4431466,Jordan Watkins,2021,12,0
4431466,Jordan Watkins,2022,9,1
4431466,Jordan Watkins,2023,11,0
4431466,Jordan Watkins,2024,10,1
4360290,Brayden Willis,2018,1,0
4360290,Brayden Willis,2019,10,1
4360290,Brayden Willis,2020,4,0
4360290,Brayden Willis,2021,7,0
4360290,Brayden Willis,2022,11,1
4360438,Brandon Aiyuk,2018,9,1
4360438,Brandon Aiyuk,2019,12,0
4575665,Jacob Cowing,2019,11,0
4575665,Jacob Cowing,2020,8,0
4575665,Jacob Cowing,2021,12,1
4575665,Jacob Cowing,2022,12,0
4575665,Jacob Cowing,2023,12,1
4430431,Kurtis Rourke,2019,1,0
4430431,Kurtis Rourke,2020,3,0
4430431,Kurtis Rourke,2021,10,0
4430431,Kurtis Rourke,2022,11,0
4430431,Kurtis Rourke,2023,11,0
4430431,Kurtis Rourke,2024,11,1
4039358,Patrick Taylor Jr.,2016,11,1
4039358,Patrick Taylor Jr.,2017,11,1
4039358,Patrick Taylor Jr.,2018,13,1
4039358,Patrick Taylor Jr.,2019,5,1
4240021,Cam Akers,2017,12,1
4240021,Cam Akers,2018,12,0
4240021,Cam Akers,2019,11,0
4678006,Elijah Arroyo,2021,5,0
4678006,Elijah Arroyo,2022,4,0
4678006,Elijah Arroyo,2023,1,0
4678006,Elijah Arroyo,2024,11,1
4576297,AJ Barner,2021,7,0
4576297,AJ Barner,2022,10,0
4576297,AJ Barner,2023,10,0
4360405,Jake Bobo,2018,8,1
4360405,Jake Bobo,2019,5,0
4360405,Jake Bobo,2020,11,0
4360405,Jake Bobo,2021,12,0
4360405,Jake Bobo,2022,12,1
4429313,Tyrone Broden,2020,4,0
4429313,Tyrone Broden,2021,9,0
4429313,Tyrone Broden,2022,11,1
4429313,Tyrone Broden,2023,8,0
4429313,Tyrone Broden,2024,7,0
3912547,Sam Darnold,2016,12,1
3912547,Sam Darnold,2017,13,1
4600597,Montorie Foster Jr.,2021,6,0
4600597,Montorie Foster Jr.,2022,4,0
4600597,Montorie Foster Jr.,2023,12,0
4600597,Montorie Foster Jr.,2024,11,0
4429835,George Holani,2019,13,1
4429835,George Holani,2020,3,0
4429835,George Holani,2021,9,0
4429835,George Holani,2022,12,1
4429835,George Holani,2023,7,1
4035693,Velus Jones Jr.,2017,8,0
4035693,Velus Jones Jr.,2018,10,0
4035693,Velus Jones Jr.,2019,4,0
4035693,Velus Jones Jr.,2020,9,0
4035693,Velus Jones Jr.,2021,11,1
4569547,Nick Kallerup,2022,2,0
4569547,Nick Kallerup,2023,3,0
4569547,Nick Kallerup,2024,6,1
3924327,Drew Lock,2015,12,0
3924327,Drew Lock,2016,12,0
3924327,Drew Lock,2017,12,1
3924327,Drew Lock,2018,12,1
4432734,Jalen Milroe,2021,4,0
4432734,Jalen Milroe,2022,7,1
4432734,Jalen Milroe,2023,12,1
4432734,Jalen Milroe,2024,12,1
4032473,Rashid Shaheed,2018,13,0
4032473,Rashid Shaheed,2019,8,0
4032473,Rashid Shaheed,2020,5,0
4032473,Rashid Shaheed,2021,11,0
4430878,Jaxon Smith-Njigba,2020,4,2
4430878,Jaxon Smith-Njigba,2021,12,1
4430878,Jaxon Smith-Njigba,2022,3,0
4567048,Kenneth Walker III,2019,11,1
4567048,Kenneth Walker III,2020,7,0
4567048,Kenneth Walker III,2021,12,0
4431479,Ricky White III,2020,3,0
4431479,Ricky White III,2022,12,0
4431479,Ricky White III,2023,13,1
4431479,Ricky White III,2024,13,0
4428943,Jacardia Wright,2019,2,1
4428943,Jacardia Wright,2020,3,0
4428943,Jacardia Wright,2021,5,0
4428943,Jacardia Wright,2022,10,0
4428943,Jacardia Wright,2023,10,0
4428943,Jacardia Wright,2024,12,0
4426385,Zach Charbonnet,2019,12,1
4426385,Zach Charbonnet,2020,5,0
4426385,Zach Charbonnet,2021,12,0
4426385,Zach Charbonnet,2022,10,0
4597703,Tory Horton,2020,5,1
4597703,Tory Horton,2021,11,0
4597703,Tory Horton,2022,11,0
4597703,Tory Horton,2023,12,0
4597703,Tory Horton,2024,5,0
4427391,Kenny McIntosh,2019,3,1
4427391,Kenny McIntosh,2020,7,1
4427391,Kenny McIntosh,2021,11,2
4427391,Kenny McIntosh,2022,13,2
4241983,Cody White,2017,10,1
4241983,Cody White,2018,8,1
4241983,Cody White,2019,12,1
4426444,Connor Bazelak,2019,3,0
4426444,Connor Bazelak,2020,10,0
4426444,Connor Bazelak,2021,11,0
4426444,Connor Bazelak,2022,10,0
4426444,Connor Bazelak,2023,10,1
4426444,Connor Bazelak,2024,12,1
4361112,Devin Culp,2020,1,0
4361112,Devin Culp,2021,9,0
4361112,Devin Culp,2022,11,1
4361112,Devin Culp,2023,10,1
4372505,Payne Durham,2019,7,0
4372505,Payne Durham,2020,6,0
4372505,Payne Durham,2021,9,1
4372505,Payne Durham,2022,13,0
4567750,Emeka Egbuka,2021,3,1
4567750,Emeka Egbuka,2022,12,1
4567750,Emeka Egbuka,2023,9,1
4567750,Emeka Egbuka,2024,12,4
3116165,Chris Godwin Jr.,2014,11,1
3116165,Chris Godwin Jr.,2015,12,1
3116165,Chris Godwin Jr.,2016,12,1
4429847,Garrett Greene,2020,2,0
4429847,Garrett Greene,2021,9,0
4429847,Garrett Greene,2022,9,0
4429847,Garrett Greene,2023,11,1
4429847,Garrett Greene,2024,10,1
4572786,Dennis Houston,2019,8,0
4572786,Dennis Houston,2020,6,0
4572786,Dennis Houston,2021,11,0
4596448,Bucky Irving,2021,11,1
4596448,Bucky Irving,2022,12,1
4596448,Bucky Irving,2023,13,1
4608810,Tez Johnson,2020,10,0
4608810,Tez Johnson,2021,12,0
4608810,Tez Johnson,2022,12,1
4608810,Tez Johnson,2023,12,1
4608810,Tez Johnson,2024,11,1
4430834,Jalen McMillan,2020,3,0
4430834,Jalen McMillan,2021,10,0
4430834,Jalen McMillan,2022,12,1
4430834,Jalen McMillan,2023,5,2
4243331,Cade Otton,2018,7,1
4243331,Cade Otton,2019,10,1
4243331,Cade Otton,2020,4,0
4243331,Cade Otton,2021,8,0
4430871,Sean Tucker,2020,9,0
4430871,Sean Tucker,2021,12,0
4430871,Sean Tucker,2022,12,0
4697815,Rachaad White,2020,4,0
4697815,Rachaad White,2021,11,0
4569156,Michael Wiley,2019,10,0
4569156,Michael Wiley,2020,5,0
4569156,Michael Wiley,2021,11,0
4569156,Michael Wiley,2022,11,0
4569156,Michael Wiley,2023,9,1
4568024,Josh Williams,2020,3,0
4568024,Josh Williams,2021,8,1
4568024,Josh Williams,2022,11,0
4568024,Josh Williams,2023,11,1
4568024,Josh Williams,2024,12,1
4249616,Owen Wright,2018,9,0
4249616,Owen Wright,2019,12,0
4249616,Owen Wright,2020,1,0
4249616,Owen Wright,2021,10,0
4249616,Owen Wright,2022,11,0
4034779,Ko Kieft,2017,2,0
4034779,Ko Kieft,2018,1,0
4034779,Ko Kieft,2020,1,0
4034779,Ko Kieft,2021,5,0
4581750,Jaden Smith,2019,1,0
4581750,Jaden Smith,2021,6,1
4581750,Jaden Smith,2024,12,0
4883647,Elic Ayomanor,2023,12,0
4883647,Elic Ayomanor,2024,12,0
4367567,Julius Chestnut,2018,11,0
4367567,Julius Chestnut,2019,12,0
4367567,Julius Chestnut,2020,4,0
4367567,Julius Chestnut,2021,5,0
4431268,Chimere Dike,2020,5,1
4431268,Chimere Dike,2021,9,1
4431268,Chimere Dike,2022,11,1
4431268,Chimere Dike,2023,8,0
4431268,Chimere Dike,2024,12,1
4686728,Gunnar Helm,2022,3,1
4686728,Gunnar Helm,2023,7,1
4686728,Gunnar Helm,2024,13,3
4360978,David Martin-Robinson,2018,1,0
4360978,David Martin-Robinson,2019,4,0
4360978,David Martin-Robinson,2020,4,0
4360978,David Martin-Robinson,2021,3,0
4360978,David Martin-Robinson,2022,8,0
4360978,David Martin-Robinson,2023,10,0
4429121,Kalel Mullings,2020,1,0
4429121,Kalel Mullings,2021,1,0
4429121,Kalel Mullings,2022,2,1
4429121,Kalel Mullings,2023,8,2
4429121,Kalel Mullings,2024,12,0
4360635,Chig Okonkwo,2018,9,0
4360635,Chig Okonkwo,2019,7,0
4360635,Chig Okonkwo,2021,11,1
4362617,Bryce Oliver,2019,5,0
4362617,Bryce Oliver,2020,1,1
4362617,Bryce Oliver,2021,7,0
4362617,Bryce Oliver,2022,11,0
4362617,Bryce Oliver,2023,13,0
3916148,Tony Pollard,2016,12,1
3916148,Tony Pollard,2017,11,1
3916148,Tony Pollard,2018,13,1
4879189,Hal Presley,2021,2,0
4879189,Hal Presley,2022,12,1
4879189,Hal Presley,2023,5,0
4879189,Hal Presley,2024,10,1
3916204,James Proche II,2016,12,0
3916204,James Proche II,2017,11,0
3916204,James Proche II,2018,12,0
3916204,James Proche II,2019,12,1
4431353,Xavier Restrepo,2020,1,0
4431353,Xavier Restrepo,2021,10,0
4431353,Xavier Restrepo,2022,6,0
4431353,Xavier Restrepo,2023,11,1
4431353,Xavier Restrepo,2024,12,0
4428557,Tyjae Spears,2019,4,0
4428557,Tyjae Spears,2020,3,0
4428557,Tyjae Spears,2021,12,0
4428557,Tyjae Spears,2022,13,1
4688380,Cam Ward,2020,6,0
4688380,Cam Ward,2021,13,0
4688380,Cam Ward,2022,12,1
4688380,Cam Ward,2023,12,0
4688380,Cam Ward,2024,12,1
4361604,Blake Watson,2018,1,0
4361604,Blake Watson,2019,8,0
4361604,Blake Watson,2021,10,1
4361604,Blake Watson,2022,11,0
4361604,Blake Watson,2023,12,1
4362570,Joel Wilson,2018,1,0
4362570,Joel Wilson,2019,1,0
4362570,Joel Wilson,2020,2,0
4362570,Joel Wilson,2021,10,1
4362570,Joel Wilson,2022,9,0
3930066,Van Jefferson,2016,12,0
3930066,Van Jefferson,2017,10,0
3930066,Van Jefferson,2018,10,1
3930066,Van Jefferson,2019,11,1
4361418,Will Levis,2019,6,0
4361418,Will Levis,2020,8,0
4361418,Will Levis,2021,12,1
4361418,Will Levis,2022,11,0
3925357,Calvin Ridley,2015,13,2
3925357,Calvin Ridley,2016,13,2
3925357,Calvin Ridley,2017,12,2
4048228,John Bates,2017,2,0
4048228,John Bates,2018,6,0
4048228,John Bates,2019,10,1
4048228,John Bates,2020,3,0
4431506,Ja'Corey Brooks,2021,4,2
4431506,Ja'Corey Brooks,2022,10,1
4431506,Ja'Corey Brooks,2023,3,0
4431506,Ja'Corey Brooks,2024,11,0
4567156,Treylon Burks,2019,11,0
4567156,Treylon Burks,2020,9,0
4567156,Treylon Burks,2021,12,0
3917849,Lawrence Cager,2015,5,0
3917849,Lawrence Cager,2017,7,1
3917849,Lawrence Cager,2018,11,1
3917849,Lawrence Cager,2019,8,0
4575131,Jacory Croskey-Merritt,2019,8,0
4575131,Jacory Croskey-Merritt,2020,5,0
4575131,Jacory Croskey-Merritt,2021,10,0
4575131,Jacory Croskey-Merritt,2022,11,0
4575131,Jacory Croskey-Merritt,2023,12,0
4575131,Jacory Croskey-Merritt,2024,1,0
4426348,Jayden Daniels,2019,11,1
4426348,Jayden Daniels,2020,4,0
4426348,Jayden Daniels,2021,12,1
4426348,Jayden Daniels,2022,13,1
4426348,Jayden Daniels,2023,12,0
3119195,Chase Edmonds,2014,14,0
3119195,Chase Edmonds,2015,12,0
3119195,Chase Edmonds,2016,11,0
3119195,Chase Edmonds,2017,7,0
4361994,Sam Hartman,2018,9,0
4361994,Sam Hartman,2019,3,1
4361994,Sam Hartman,2020,8,1
4361994,Sam Hartman,2021,13,1
4361994,Sam Hartman,2022,11,1
4361994,Sam Hartman,2023,12,0
5083297,Jacoby Jones,2022,12,1
5083297,Jacoby Jones,2023,3,0
5083297,Jacoby Jones,2024,6,0
3121422,Terry McLaurin,2016,8,1
3121422,Terry McLaurin,2017,11,1
3121422,Terry McLaurin,2018,11,1
3127586,Jeremy McNichols,2014,7,1
3127586,Jeremy McNichols,2015,11,1
3127586,Jeremy McNichols,2016,12,1
4570242,Nick Nash,2019,6,0
4570242,Nick Nash,2020,7,1
4570242,Nick Nash,2021,10,0
4570242,Nick Nash,2022,2,1
4570242,Nick Nash,2023,12,1
4570242,Nick Nash,2024,12,0
4362619,Chris Rodriguez Jr.,2018,1,0
4362619,Chris Rodriguez Jr.,2019,8,1
4362619,Chris Rodriguez Jr.,2020,8,1
4362619,Chris Rodriguez Jr.,2021,12,1
4362619,Chris Rodriguez Jr.,2022,8,0
3126486,Deebo Samuel,2015,4,0
3126486,Deebo Samuel,2016,9,1
3126486,Deebo Samuel,2017,3,0
3126486,Deebo Samuel,2018,12,0
4690923,Ben Sinnott,2021,4,1
4690923,Ben Sinnott,2022,12,1
4690923,Ben Sinnott,2023,11,0
4361088,Colson Yankoff,2020,1,0
4361088,Colson Yankoff,2021,1,0
4361088,Colson Yankoff,2022,7,1
4361088,Colson Yankoff,2023,8,1
3121409,Noah Brown,2014,1,1
3121409,Noah Brown,2016,11,1
3916564,Tyree Jackson,2016,10,0
3916564,Tyree Jackson,2017,8,0
3916564,Tyree Jackson,2018,13,1
4602667,Jaylin Lane,2020,7,0
4602667,Jaylin Lane,2021,11,1
4602667,Jaylin Lane,2022,10,1
4602667,Jaylin Lane,2023,11,1
4602667,Jaylin Lane,2024,12,0
4426948,Luke McCaffrey,2019,4,0
4426948,Luke McCaffrey,2020,6,0
4426948,Luke McCaffrey,2021,9,0
4426948,Luke McCaffrey,2022,9,1
4426948,Luke McCaffrey,2023,12,1
