espn_id,name,position,season,college_team,stat_category,receptions,receivingYards,yardsPerReception,receivingTouchdowns,longReception,rushingAttempts,rushingYards,yardsPerRushAttempt,rushingTouchdowns,longRushing,completions,passingAttempts,completionPct,passingYards,yardsPerPassAttempt,passingTouchdowns,interceptions,longPassing,sacks,QBRating
4430482,Joshua Simon,TE,2023,south-carolina-gamecocks,receiving,28,256,9.1,2,33,,,,,,,,,,,,,,,
4430482,Joshua Simon,TE,2024,south-carolina-gamecocks,receiving,40,519,13.0,7,57,,,,,,,,,,,,,,,
3120590,Easton Stick,QB,2015,north-dakota-state-bison,passing,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-
3120590,Easton Stick,QB,2016,north-dakota-state-bison,passing,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-
3120590,Easton Stick,QB,2017,north-dakota-state-bison,passing,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-
3120590,Easton Stick,QB,2018,north-dakota-state-bison,passing,,,,,,,,,,,175,281,62.3,"2,752",9.8,28,7,78,11,172.4
3120590,Easton Stick,QB,2018,north-dakota-state-bison,rushing,,,,,,117,677,5.8,17,47,,,,,,,,,,
4374187,Deven Thompkins,WR,2018,utah-state-aggies,receiving,9,65,7.2,0,12,,,,,,,,,,,,,,,
4374187,Deven Thompkins,WR,2019,utah-state-aggies,receiving,40,536,13.4,4,62,,,,,,,,,,,,,,,
4374187,Deven Thompkins,WR,2020,utah-state-aggies,receiving,20,214,10.7,1,44,,,,,,,,,,,,,,,
4374187,Deven Thompkins,WR,2021,utah-state-aggies,receiving,102,"1,704",16.7,10,75,,,,,,,,,,,,,,,
4374187,Deven Thompkins,WR,2018,utah-state-aggies,rushing,,,,,,2,30,15.0,0,27,,,,,,,,,,
4374187,Deven Thompkins,WR,2019,utah-state-aggies,rushing,,,,,,6,77,12.8,1,57,,,,,,,,,,
4374187,Deven Thompkins,WR,2020,utah-state-aggies,rushing,,,,,,2,4,2.0,0,7,,,,,,,,,,
4374187,Deven Thompkins,WR,2021,utah-state-aggies,rushing,,,,,,5,27,5.4,0,17,,,,,,,,,,
4428796,Casey Washington,WR,2019,illinois-fighting-illini,receiving,11,132,12.0,0,20,,,,,,,,,,,,,,,
4428796,Casey Washington,WR,2020,illinois-fighting-illini,receiving,10,106,10.6,0,20,,,,,,,,,,,,,,,
4428796,Casey Washington,WR,2021,illinois-fighting-illini,receiving,21,294,14.0,0,56,,,,,,,,,,,,,,,
4428796,Casey Washington,WR,2022,illinois-fighting-illini,receiving,31,306,9.9,0,25,,,,,,,,,,,,,,,
4428796,Casey Washington,WR,2023,illinois-fighting-illini,receiving,49,670,13.7,4,80,,,,,,,,,,,,,,,
4428796,Casey Washington,WR,2021,illinois-fighting-illini,rushing,,,,,,0,30,0.0,1,30,,,,,,,,,,
4428796,Casey Washington,WR,2019,illinois-fighting-illini,passing,,,,,,,,,,,0,1,0.0,0,0.0,0,0,0,0,0.0
4428796,Casey Washington,WR,2021,illinois-fighting-illini,passing,,,,,,,,,,,0,2,0.0,0,0.0,0,0,0,0,0.0
4248425,Carlos Washington Jr.,RB,2018,new-hampshire-wildcats,rushing,,,,,,99,582,5.9,6,93,,,,,,,,,,
4248425,Carlos Washington Jr.,RB,2019,new-hampshire-wildcats,rushing,,,,,,132,591,4.5,3,35,,,,,,,,,,
4248425,Carlos Washington Jr.,RB,2020,new-hampshire-wildcats,rushing,,,,,,10,30,3.0,0,10,,,,,,,,,,
4248425,Carlos Washington Jr.,RB,2021,new-hampshire-wildcats,rushing,,,,,,117,547,4.7,1,76,,,,,,,,,,
4248425,Carlos Washington Jr.,RB,2022,se-louisiana-lions,rushing,,,,,,147,715,4.9,15,39,,,,,,,,,,
4248425,Carlos Washington Jr.,RB,2018,new-hampshire-wildcats,receiving,17,164,9.6,1,62,,,,,,,,,,,,,,,
4248425,Carlos Washington Jr.,RB,2019,new-hampshire-wildcats,receiving,26,159,6.1,0,19,,,,,,,,,,,,,,,
4248425,Carlos Washington Jr.,RB,2020,new-hampshire-wildcats,receiving,1,7,7.0,0,7,,,,,,,,,,,,,,,
4248425,Carlos Washington Jr.,RB,2021,new-hampshire-wildcats,receiving,20,137,6.8,1,41,,,,,,,,,,,,,,,
4248425,Carlos Washington Jr.,RB,2022,se-louisiana-lions,receiving,22,141,6.4,0,20,,,,,,,,,,,,,,,
4248425,Carlos Washington Jr.,RB,2021,new-hampshire-wildcats,passing,,,,,,,,,,,1,1,100.0,48,48.0,1,0,48,0,833.2
4035020,Charlie Woerner,TE,2016,georgia-bulldogs,receiving,5,50,10.0,0,29,,,,,,,,,,,,,,,
4035020,Charlie Woerner,TE,2017,georgia-bulldogs,receiving,9,100,11.1,0,50,,,,,,,,,,,,,,,
4035020,Charlie Woerner,TE,2018,georgia-bulldogs,receiving,11,148,13.5,0,35,,,,,,,,,,,,,,,
4035020,Charlie Woerner,TE,2019,georgia-bulldogs,receiving,9,78,8.7,1,20,,,,,,,,,,,,,,,
4360423,Michael Penix Jr.,QB,2018,indiana-hoosiers,passing,,,,,,,,,,,21,34,61.8,219,6.4,1,0,34,0,125.6
4360423,Michael Penix Jr.,QB,2019,indiana-hoosiers,passing,,,,,,,,,,,110,160,68.8,"1,394",8.7,10,4,75,1,157.6
4360423,Michael Penix Jr.,QB,2020,indiana-hoosiers,passing,,,,,,,,,,,124,220,56.4,"1,645",7.5,14,4,68,7,136.5
4360423,Michael Penix Jr.,QB,2021,indiana-hoosiers,passing,,,,,,,,,,,87,162,53.7,939,5.8,4,7,44,8,101.9
4360423,Michael Penix Jr.,QB,2022,washington-huskies,passing,,,,,,,,,,,362,554,65.3,"4,641",8.4,31,8,84,5,151.3
4360423,Michael Penix Jr.,QB,2023,washington-huskies,passing,,,,,,,,,,,363,555,65.4,"4,903",8.8,36,11,92,11,157.1
4360423,Michael Penix Jr.,QB,2018,indiana-hoosiers,rushing,,,,,,7,45,6.4,0,13,,,,,,,,,,
4360423,Michael Penix Jr.,QB,2019,indiana-hoosiers,rushing,,,,,,22,119,5.4,2,24,,,,,,,,,,
4360423,Michael Penix Jr.,QB,2020,indiana-hoosiers,rushing,,,,,,18,25,1.4,2,25,,,,,,,,,,
4360423,Michael Penix Jr.,QB,2021,indiana-hoosiers,rushing,,,,,,17,-24,-1.4,2,9,,,,,,,,,,
4360423,Michael Penix Jr.,QB,2022,washington-huskies,rushing,,,,,,35,92,2.6,4,30,,,,,,,,,,
4360423,Michael Penix Jr.,QB,2023,washington-huskies,rushing,,,,,,35,8,0.2,3,13,,,,,,,,,,
4360423,Michael Penix Jr.,QB,2019,indiana-hoosiers,receiving,0,-26,0.0,0,0,,,,,,,,,,,,,,,
4360423,Michael Penix Jr.,QB,2020,indiana-hoosiers,receiving,0,-13,0.0,0,0,,,,,,,,,,,,,,,
4690013,Rasheen Ali,RB,2020,marshall-thundering-herd,rushing,,,,,,5,22,4.4,0,9,,,,,,,,,,
4690013,Rasheen Ali,RB,2021,marshall-thundering-herd,rushing,,,,,,250,"1,401",5.6,23,63,,,,,,,,,,
4690013,Rasheen Ali,RB,2022,marshall-thundering-herd,rushing,,,,,,47,273,5.8,1,38,,,,,,,,,,
4690013,Rasheen Ali,RB,2023,marshall-thundering-herd,rushing,,,,,,212,"1,135",5.4,15,64,,,,,,,,,,
4690013,Rasheen Ali,RB,2021,marshall-thundering-herd,receiving,46,342,7.4,1,50,,,,,,,,,,,,,,,
4690013,Rasheen Ali,RB,2022,marshall-thundering-herd,receiving,2,10,5.0,1,5,,,,,,,,,,,,,,,
4690013,Rasheen Ali,RB,2023,marshall-thundering-herd,receiving,28,213,7.6,1,65,,,,,,,,,,,,,,,
3116365,Mark Andrews,TE,2015,oklahoma-sooners,receiving,19,318,16.7,7,61,,,,,,,,,,,,,,,
3116365,Mark Andrews,TE,2016,oklahoma-sooners,receiving,31,489,15.8,7,64,,,,,,,,,,,,,,,
3116365,Mark Andrews,TE,2017,oklahoma-sooners,receiving,62,958,15.5,8,59,,,,,,,,,,,,,,,
4360939,Rashod Bateman,WR,2018,minnesota-golden-gophers,receiving,51,704,13.8,6,86,,,,,,,,,,,,,,,
4360939,Rashod Bateman,WR,2019,minnesota-golden-gophers,receiving,60,"1,219",20.3,11,66,,,,,,,,,,,,,,,
4360939,Rashod Bateman,WR,2020,minnesota-golden-gophers,receiving,36,472,13.1,2,39,,,,,,,,,,,,,,,
4429615,Zay Flowers,WR,2019,boston-college-eagles,receiving,22,341,15.5,3,58,,,,,,,,,,,,,,,
4429615,Zay Flowers,WR,2020,boston-college-eagles,receiving,56,892,15.9,9,77,,,,,,,,,,,,,,,
4429615,Zay Flowers,WR,2021,boston-college-eagles,receiving,44,746,17.0,5,49,,,,,,,,,,,,,,,
4429615,Zay Flowers,WR,2022,boston-college-eagles,receiving,78,"1,077",13.8,12,69,,,,,,,,,,,,,,,
4429615,Zay Flowers,WR,2019,boston-college-eagles,rushing,,,,,,27,195,7.2,1,46,,,,,,,,,,
4429615,Zay Flowers,WR,2020,boston-college-eagles,rushing,,,,,,11,41,3.7,1,22,,,,,,,,,,
4429615,Zay Flowers,WR,2021,boston-college-eagles,rushing,,,,,,7,69,9.9,0,47,,,,,,,,,,
4429615,Zay Flowers,WR,2022,boston-college-eagles,rushing,,,,,,12,40,3.3,0,22,,,,,,,,,,
4429615,Zay Flowers,WR,2019,boston-college-eagles,passing,,,,,,,,,,,0,1,0.0,0,0.0,0,0,0,0,0.0
4035671,Tyler Huntley,QB,2016,utah-utes,passing,,,,,,,,,,,5,7,71.4,60,8.6,0,0,36,1,143.4
4035671,Tyler Huntley,QB,2017,utah-utes,passing,,,,,,,,,,,199,312,63.8,"2,411",7.7,15,10,75,31,138.2
4035671,Tyler Huntley,QB,2018,utah-utes,passing,,,,,,,,,,,150,234,64.1,"1,788",7.6,12,6,68,22,140.1
4035671,Tyler Huntley,QB,2019,utah-utes,passing,,,,,,,,,,,220,301,73.1,"3,092",10.3,19,4,83,24,177.5
4035671,Tyler Huntley,QB,2016,utah-utes,rushing,,,,,,9,15,1.7,1,9,,,,,,,,,,
4035671,Tyler Huntley,QB,2017,utah-utes,rushing,,,,,,168,537,3.2,6,33,,,,,,,,,,
4035671,Tyler Huntley,QB,2018,utah-utes,rushing,,,,,,108,304,2.8,4,28,,,,,,,,,,
4035671,Tyler Huntley,QB,2019,utah-utes,rushing,,,,,,104,290,2.8,5,26,,,,,,,,,,
4035671,Tyler Huntley,QB,2018,utah-utes,receiving,1,58,58.0,1,58,,,,,,,,,,,,,,,
3916387,Lamar Jackson,QB,2015,louisville-cardinals,passing,,,,,,,,,,,135,247,54.7,"1,840",7.4,12,8,56,26,126.8
3916387,Lamar Jackson,QB,2016,louisville-cardinals,passing,,,,,,,,,,,230,409,56.2,"3,543",8.7,30,9,74,46,148.8
3916387,Lamar Jackson,QB,2017,louisville-cardinals,passing,,,,,,,,,,,254,430,59.1,"3,660",8.5,27,10,78,29,146.6
3916387,Lamar Jackson,QB,2015,louisville-cardinals,rushing,,,,,,163,960,5.9,11,73,,,,,,,,,,
3916387,Lamar Jackson,QB,2016,louisville-cardinals,rushing,,,,,,260,"1,571",6.0,21,72,,,,,,,,,,
3916387,Lamar Jackson,QB,2017,louisville-cardinals,rushing,,,,,,232,"1,601",6.9,18,75,,,,,,,,,,
4426479,Cornelius Johnson,WR,2019,michigan-wolverines,receiving,4,61,15.3,1,39,,,,,,,,,,,,,,,
4426479,Cornelius Johnson,WR,2020,michigan-wolverines,receiving,16,254,15.9,3,46,,,,,,,,,,,,,,,
4426479,Cornelius Johnson,WR,2021,michigan-wolverines,receiving,40,627,15.7,3,87,,,,,,,,,,,,,,,
4426479,Cornelius Johnson,WR,2022,michigan-wolverines,receiving,32,499,15.6,6,75,,,,,,,,,,,,,,,
4426479,Cornelius Johnson,WR,2023,michigan-wolverines,receiving,47,604,12.9,1,50,,,,,,,,,,,,,,,
4426479,Cornelius Johnson,WR,2021,michigan-wolverines,rushing,,,,,,3,30,10.0,0,17,,,,,,,,,,
4426479,Cornelius Johnson,WR,2023,michigan-wolverines,rushing,,,,,,3,40,13.3,0,26,,,,,,,,,,
4241263,Charlie Kolar,TE,2018,iowa-state-cyclones,receiving,11,137,12.5,3,29,,,,,,,,,,,,,,,
4241263,Charlie Kolar,TE,2019,iowa-state-cyclones,receiving,51,697,13.7,7,49,,,,,,,,,,,,,,,
4241263,Charlie Kolar,TE,2020,iowa-state-cyclones,receiving,44,591,13.4,7,44,,,,,,,,,,,,,,,
4241263,Charlie Kolar,TE,2021,iowa-state-cyclones,receiving,62,756,12.2,6,34,,,,,,,,,,,,,,,
4361050,Isaiah Likely,TE,2018,coastal-carolina-chanticleers,receiving,12,106,8.8,5,31,,,,,,,,,,,,,,,
4361050,Isaiah Likely,TE,2019,coastal-carolina-chanticleers,receiving,32,431,13.5,5,51,,,,,,,,,,,,,,,
4361050,Isaiah Likely,TE,2020,coastal-carolina-chanticleers,receiving,30,601,20.0,5,75,,,,,,,,,,,,,,,
4361050,Isaiah Likely,TE,2021,coastal-carolina-chanticleers,receiving,59,912,15.5,12,99,,,,,,,,,,,,,,,
4361050,Isaiah Likely,TE,2021,coastal-carolina-chanticleers,rushing,,,,,,3,10,3.3,0,12,,,,,,,,,,
4596334,Keaton Mitchell,RB,2020,east-carolina-pirates,rushing,,,,,,88,443,5.0,2,34,,,,,,,,,,
4596334,Keaton Mitchell,RB,2021,east-carolina-pirates,rushing,,,,,,174,"1,132",6.5,9,88,,,,,,,,,,
4596334,Keaton Mitchell,RB,2022,east-carolina-pirates,rushing,,,,,,201,"1,452",7.2,14,81,,,,,,,,,,
4596334,Keaton Mitchell,RB,2020,east-carolina-pirates,receiving,11,75,6.8,1,26,,,,,,,,,,,,,,,
4596334,Keaton Mitchell,RB,2021,east-carolina-pirates,receiving,22,253,11.5,1,63,,,,,,,,,,,,,,,
4596334,Keaton Mitchell,RB,2022,east-carolina-pirates,receiving,27,252,9.3,1,73,,,,,,,,,,,,,,,
4696882,Devontez Walker,WR,2021,kent-state-golden-flashes,receiving,5,124,24.8,1,73,,,,,,,,,,,,,,,
4696882,Devontez Walker,WR,2022,kent-state-golden-flashes,receiving,58,921,15.9,11,56,,,,,,,,,,,,,,,
4696882,Devontez Walker,WR,2023,north-carolina-tar-heels,receiving,41,699,17.0,7,56,,,,,,,,,,,,,,,
4696882,Devontez Walker,WR,2022,kent-state-golden-flashes,rushing,,,,,,3,29,9.7,1,18,,,,,,,,,,
4696882,Devontez Walker,WR,2023,north-carolina-tar-heels,rushing,,,,,,3,23,7.7,0,20,,,,,,,,,,
4241424,Tylan Wallace,WR,2017,oklahoma-state-cowboys,receiving,7,118,16.9,0,39,,,,,,,,,,,,,,,
4241424,Tylan Wallace,WR,2018,oklahoma-state-cowboys,receiving,86,"1,491",17.3,12,56,,,,,,,,,,,,,,,
4241424,Tylan Wallace,WR,2019,oklahoma-state-cowboys,receiving,53,903,17.0,8,90,,,,,,,,,,,,,,,
4241424,Tylan Wallace,WR,2020,oklahoma-state-cowboys,receiving,59,922,15.6,6,55,,,,,,,,,,,,,,,
4241424,Tylan Wallace,WR,2018,oklahoma-state-cowboys,rushing,,,,,,1,6,6.0,1,6,,,,,,,,,,
4241424,Tylan Wallace,WR,2019,oklahoma-state-cowboys,rushing,,,,,,1,0,0.0,0,0,,,,,,,,,,
4241424,Tylan Wallace,WR,2020,oklahoma-state-cowboys,rushing,,,,,,1,7,7.0,0,7,,,,,,,,,,
4241424,Tylan Wallace,WR,2018,oklahoma-state-cowboys,passing,,,,,,,,,,,2,2,100.0,21,10.5,0,0,24,0,188.2
4690143,LaJohntay Wester,WR,2020,florida-atlantic-owls,receiving,17,114,6.7,1,18,,,,,,,,,,,,,,,
4690143,LaJohntay Wester,WR,2021,florida-atlantic-owls,receiving,65,702,10.8,4,39,,,,,,,,,,,,,,,
4690143,LaJohntay Wester,WR,2022,florida-atlantic-owls,receiving,62,719,11.6,8,42,,,,,,,,,,,,,,,
4690143,LaJohntay Wester,WR,2023,florida-atlantic-owls,receiving,108,"1,168",10.8,8,76,,,,,,,,,,,,,,,
4690143,LaJohntay Wester,WR,2024,colorado-buffaloes,receiving,74,931,12.6,10,69,,,,,,,,,,,,,,,
4690143,LaJohntay Wester,WR,2020,florida-atlantic-owls,rushing,,,,,,8,34,4.3,0,18,,,,,,,,,,
4690143,LaJohntay Wester,WR,2021,florida-atlantic-owls,rushing,,,,,,5,29,5.8,0,18,,,,,,,,,,
4690143,LaJohntay Wester,WR,2022,florida-atlantic-owls,rushing,,,,,,15,106,7.1,1,54,,,,,,,,,,
4690143,LaJohntay Wester,WR,2023,florida-atlantic-owls,rushing,,,,,,8,44,5.5,1,21,,,,,,,,,,
4690143,LaJohntay Wester,WR,2024,colorado-buffaloes,rushing,,,,,,1,0,0.0,0,0,,,,,,,,,,
4038441,Justice Hill,RB,2016,oklahoma-state-cowboys,rushing,,,,,,206,"1,142",5.5,6,38,,,,,,,,,,
4038441,Justice Hill,RB,2017,oklahoma-state-cowboys,rushing,,,,,,268,"1,467",5.5,15,79,,,,,,,,,,
4038441,Justice Hill,RB,2018,oklahoma-state-cowboys,rushing,,,,,,158,930,5.9,9,92,,,,,,,,,,
4038441,Justice Hill,RB,2016,oklahoma-state-cowboys,receiving,5,46,9.2,0,22,,,,,,,,,,,,,,,
4038441,Justice Hill,RB,2017,oklahoma-state-cowboys,receiving,31,190,6.1,1,24,,,,,,,,,,,,,,,
4038441,Justice Hill,RB,2018,oklahoma-state-cowboys,receiving,13,68,5.2,0,22,,,,,,,,,,,,,,,
4428763,Dayton Wade,WR,2019,western-kentucky-hilltoppers,receiving,1,10,10.0,0,10,,,,,,,,,,,,,,,
4428763,Dayton Wade,WR,2020,western-kentucky-hilltoppers,receiving,21,180,8.6,0,19,,,,,,,,,,,,,,,
4428763,Dayton Wade,WR,2022,ole-miss-rebels,receiving,27,309,11.4,3,39,,,,,,,,,,,,,,,
4428763,Dayton Wade,WR,2023,ole-miss-rebels,receiving,55,830,15.1,4,58,,,,,,,,,,,,,,,
4428763,Dayton Wade,WR,2022,ole-miss-rebels,rushing,,,,,,9,78,8.7,0,36,,,,,,,,,,
4428763,Dayton Wade,WR,2023,ole-miss-rebels,rushing,,,,,,7,25,3.6,0,9,,,,,,,,,,
4428763,Dayton Wade,WR,2022,ole-miss-rebels,passing,,,,,,,,,,,0,1,0.0,0,0.0,0,0,0,0,0.0
3918298,Josh Allen,QB,2015,wyoming-cowboys,passing,,,,,,,,,,,4,6,66.7,51,8.5,0,0,19,0,138.1
3918298,Josh Allen,QB,2016,wyoming-cowboys,passing,,,,,,,,,,,209,373,56.0,"3,203",8.6,28,15,54,27,144.9
3918298,Josh Allen,QB,2017,wyoming-cowboys,passing,,,,,,,,,,,152,270,56.3,"1,812",6.7,16,6,47,22,127.8
3918298,Josh Allen,QB,2017,north-all-stars,passing,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-
3918298,Josh Allen,QB,2017,2017 Totals,passing,,,,,,,,,,,152,270,56.3,"1,812",6.7,16,6,47,22,127.8
3918298,Josh Allen,QB,2015,wyoming-cowboys,rushing,,,,,,3,40,13.3,0,24,,,,,,,,,,
3918298,Josh Allen,QB,2016,wyoming-cowboys,rushing,,,,,,143,512,3.6,7,38,,,,,,,,,,
3918298,Josh Allen,QB,2017,wyoming-cowboys,rushing,,,,,,92,204,2.2,5,22,,,,,,,,,,
3918298,Josh Allen,QB,2016,wyoming-cowboys,receiving,1,4,4.0,1,4,,,,,,,,,,,,,,,
3918298,Josh Allen,QB,2017,wyoming-cowboys,receiving,1,2,2.0,0,2,,,,,,,,,,,,,,,
4039034,Shane Buechele,QB,2016,texas-longhorns,passing,,,,,,,,,,,236,391,60.4,"2,958",7.6,21,11,80,31,136.0
4039034,Shane Buechele,QB,2017,texas-longhorns,passing,,,,,,,,,,,137,213,64.3,"1,405",6.6,7,4,49,23,126.8
4039034,Shane Buechele,QB,2018,texas-longhorns,passing,,,,,,,,,,,30,44,68.2,273,6.2,2,1,44,2,130.8
4039034,Shane Buechele,QB,2019,smu-mustangs,passing,,,,,,,,,,,307,490,62.7,"3,929",8.0,34,10,75,17,148.8
4039034,Shane Buechele,QB,2020,smu-mustangs,passing,,,,,,,,,,,242,370,65.4,"3,095",8.4,23,6,85,20,152.9
4039034,Shane Buechele,QB,2016,texas-longhorns,rushing,,,,,,97,151,1.6,2,23,,,,,,,,,,
4039034,Shane Buechele,QB,2017,texas-longhorns,rushing,,,,,,62,99,1.6,2,28,,,,,,,,,,
4039034,Shane Buechele,QB,2018,texas-longhorns,rushing,,,,,,10,8,0.8,0,12,,,,,,,,,,
4039034,Shane Buechele,QB,2019,smu-mustangs,rushing,,,,,,64,105,1.6,2,28,,,,,,,,,,
4039034,Shane Buechele,QB,2020,smu-mustangs,rushing,,,,,,58,105,1.8,2,24,,,,,,,,,,
4039034,Shane Buechele,QB,2020,smu-mustangs,receiving,1,0,0.0,0,0,,,,,,,,,,,,,,,
4635008,Keon Coleman,WR,2021,michigan-state-spartans,receiving,7,50,7.1,1,12,,,,,,,,,,,,,,,
4635008,Keon Coleman,WR,2022,michigan-state-spartans,receiving,58,798,13.8,7,51,,,,,,,,,,,,,,,
4635008,Keon Coleman,WR,2023,florida-state-seminoles,receiving,50,658,13.2,11,58,,,,,,,,,,,,,,,
4635008,Keon Coleman,WR,2023,florida-state-seminoles,rushing,,,,,,1,2,2.0,0,2,,,,,,,,,,
4379399,James Cook III,RB,2018,georgia-bulldogs,rushing,,,,,,41,284,6.9,2,36,,,,,,,,,,
4379399,James Cook III,RB,2019,georgia-bulldogs,rushing,,,,,,31,188,6.1,2,37,,,,,,,,,,
4379399,James Cook III,RB,2020,georgia-bulldogs,rushing,,,,,,45,303,6.7,3,44,,,,,,,,,,
4379399,James Cook III,RB,2021,georgia-bulldogs,rushing,,,,,,113,728,6.4,7,67,,,,,,,,,,
4379399,James Cook III,RB,2018,georgia-bulldogs,receiving,8,89,11.1,0,24,,,,,,,,,,,,,,,
4379399,James Cook III,RB,2019,georgia-bulldogs,receiving,16,132,8.3,0,19,,,,,,,,,,,,,,,
4379399,James Cook III,RB,2020,georgia-bulldogs,receiving,16,225,14.1,2,82,,,,,,,,,,,,,,,
4379399,James Cook III,RB,2021,georgia-bulldogs,receiving,27,284,10.5,4,53,,,,,,,,,,,,,,,
4429501,Ray Davis,RB,2019,temple-owls,rushing,,,,,,193,936,4.8,8,55,,,,,,,,,,
4429501,Ray Davis,RB,2020,temple-owls,rushing,,,,,,78,308,3.9,1,30,,,,,,,,,,
4429501,Ray Davis,RB,2021,vanderbilt-commodores,rushing,,,,,,44,211,4.8,1,26,,,,,,,,,,
4429501,Ray Davis,RB,2022,vanderbilt-commodores,rushing,,,,,,232,"1,042",4.5,5,45,,,,,,,,,,
4429501,Ray Davis,RB,2023,kentucky-wildcats,rushing,,,,,,199,"1,129",5.7,14,75,,,,,,,,,,
4429501,Ray Davis,RB,2019,temple-owls,receiving,15,181,12.1,2,51,,,,,,,,,,,,,,,
4429501,Ray Davis,RB,2020,temple-owls,receiving,12,62,5.2,0,14,,,,,,,,,,,,,,,
4429501,Ray Davis,RB,2021,vanderbilt-commodores,receiving,5,27,5.4,0,11,,,,,,,,,,,,,,,
4429501,Ray Davis,RB,2022,vanderbilt-commodores,receiving,29,169,5.8,3,24,,,,,,,,,,,,,,,
4429501,Ray Davis,RB,2023,kentucky-wildcats,receiving,33,323,9.8,7,58,,,,,,,,,,,,,,,
4429805,Frank Gore Jr.,RB,2020,southern-mississippi-golden-eagles,rushing,,,,,,121,708,5.9,2,73,,,,,,,,,,
4429805,Frank Gore Jr.,RB,2021,southern-miss-golden-eagles,rushing,,,,,,179,801,4.5,5,51,,,,,,,,,,
4429805,Frank Gore Jr.,RB,2022,southern-miss-golden-eagles,rushing,,,,,,228,"1,382",6.1,9,64,,,,,,,,,,
4429805,Frank Gore Jr.,RB,2023,southern-miss-golden-eagles,rushing,,,,,,231,"1,131",4.9,10,75,,,,,,,,,,
4429805,Frank Gore Jr.,RB,2020,southern-mississippi-golden-eagles,receiving,9,97,10.8,1,51,,,,,,,,,,,,,,,
4429805,Frank Gore Jr.,RB,2021,southern-miss-golden-eagles,receiving,20,155,7.8,0,32,,,,,,,,,,,,,,,
4429805,Frank Gore Jr.,RB,2022,southern-miss-golden-eagles,receiving,19,219,11.5,0,32,,,,,,,,,,,,,,,
4429805,Frank Gore Jr.,RB,2023,southern-miss-golden-eagles,receiving,27,221,8.2,3,33,,,,,,,,,,,,,,,
4429805,Frank Gore Jr.,RB,2021,southern-miss-golden-eagles,passing,,,,,,,,,,,10,16,62.5,189,11.8,4,1,39,0,231.7
4429805,Frank Gore Jr.,RB,2022,southern-miss-golden-eagles,passing,,,,,,,,,,,8,15,53.3,191,12.7,4,0,52,0,248.3
4429805,Frank Gore Jr.,RB,2023,southern-miss-golden-eagles,passing,,,,,,,,,,,0,5,0.0,0,0.0,0,0,0,1,0.0
4432215,Stephen Gosnell,WR,2021,north-carolina-tar-heels,receiving,2,11,5.5,0,8,,,,,,,,,,,,,,,
4432215,Stephen Gosnell,WR,2022,virginia-tech-hokies,receiving,10,134,13.4,0,24,,,,,,,,,,,,,,,
4432215,Stephen Gosnell,WR,2023,virginia-tech-hokies,receiving,22,347,15.8,3,44,,,,,,,,,,,,,,,
4432215,Stephen Gosnell,WR,2024,virginia-tech-hokies,receiving,28,506,18.1,1,49,,,,,,,,,,,,,,,
4035004,Mecole Hardman Jr.,WR,2017,georgia-bulldogs,receiving,25,418,16.7,4,80,,,,,,,,,,,,,,,
4035004,Mecole Hardman Jr.,WR,2018,georgia-bulldogs,receiving,34,532,15.6,7,59,,,,,,,,,,,,,,,
4035004,Mecole Hardman Jr.,WR,2017,georgia-bulldogs,rushing,,,,,,8,61,7.6,2,35,,,,,,,,,,
4035004,Mecole Hardman Jr.,WR,2018,georgia-bulldogs,rushing,,,,,,5,36,7.2,0,30,,,,,,,,,,
4573699,Jackson Hawes,TE,2021,yale-bulldogs,receiving,13,135,10.4,1,41,,,,,,,,,,,,,,,
4573699,Jackson Hawes,TE,2022,yale-bulldogs,receiving,13,139,10.7,4,34,,,,,,,,,,,,,,,
4573699,Jackson Hawes,TE,2023,yale-bulldogs,receiving,9,97,10.8,1,28,,,,,,,,,,,,,,,
4573699,Jackson Hawes,TE,2024,georgia-tech-yellow-jackets,receiving,16,195,12.2,0,33,,,,,,,,,,,,,,,
3915411,Ty Johnson,RB,2015,maryland-terrapins,rushing,,,,,,35,250,7.1,3,44,,,,,,,,,,
3915411,Ty Johnson,RB,2016,maryland-terrapins,rushing,,,,,,110,"1,004",9.1,6,76,,,,,,,,,,
3915411,Ty Johnson,RB,2017,maryland-terrapins,rushing,,,,,,137,875,6.4,5,74,,,,,,,,,,
3915411,Ty Johnson,RB,2018,maryland-terrapins,rushing,,,,,,66,506,7.7,3,81,,,,,,,,,,
3915411,Ty Johnson,RB,2015,maryland-terrapins,receiving,2,30,15.0,0,23,,,,,,,,,,,,,,,
3915411,Ty Johnson,RB,2016,maryland-terrapins,receiving,16,206,12.9,1,66,,,,,,,,,,,,,,,
3915411,Ty Johnson,RB,2017,maryland-terrapins,receiving,5,60,12.0,1,24,,,,,,,,,,,,,,,
3915411,Ty Johnson,RB,2018,maryland-terrapins,receiving,6,22,3.7,0,18,,,,,,,,,,,,,,,
4385690,Dalton Kincaid,TE,2018,san-diego-toreros,receiving,24,374,15.6,11,42,,,,,,,,,,,,,,,
4385690,Dalton Kincaid,TE,2019,san-diego-toreros,receiving,44,835,19.0,8,70,,,,,,,,,,,,,,,
4385690,Dalton Kincaid,TE,2020,utah-utes,receiving,1,14,14.0,0,14,,,,,,,,,,,,,,,
